SMILES,Title,Actividad,IC50
Fc1ccc(Oc2cccc3[nH]ccc23)c(F)c1,BD-2468,0,1100
CC(=O)SC(NC(=O)c1ccc(Cl)cc1)C(Cl)(Cl)Cl,BD-2469,0,1100
CCCCc1ccc(NC(=O)Cn2ccc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2470,0,1100
Fc1ccc(Oc2nccc3ccoc23)c(F)c1,BD-2471,0,1100
Fc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2472,0,1100
CC(C)(C)Nc1c(nc2cc(ccn12)C(F)(F)F)-c1cccc(Cl)c1,BD-2473,0,1115
Cn1nnc2ncn(Cc3nnn(CCc4ccc(Cl)cc4)n3)c(=O)c12,BD-2474,0,1120
Clc1ccc(CCNC(=O)Cn2cnc3ncccc3c2=O)cc1,BD-2475,0,1170
Cc1oc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)\N=c1/scc(-c2ccc(OC(F)(F)F)c(Cl)c2)n1COP(O)(O)=O,BD-2477,0,1180
Clc1ccc(CCNC(=O)Cn2cnc3ncccc3c2=O)cc1,BD-2478,0,1180
FC(F)(F)Oc1ccc2c(n[nH]c2c1)-c1ccc(nc1)C#N,BD-2479,0,1182
Fc1ccc(Oc2nccc3[nH]ccc23)cc1,BD-2481,0,1200
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2482,0,1200
COc1cc2ncnc(Oc3ccc(F)cc3F)c2cc1OC,BD-2483,0,1200
Cc1cc2c(Oc3ccc(F)cc3F)ncnc2[nH]1,BD-2484,0,1200
CCCNc1cc(NC(=O)c2ccc(F)c(F)c2)cc(c1)C(F)(F)F,BD-2485,0,1200
COCCCOc1cncc(c1)C1NC(=S)NC2=C1C(=O)c1ccccc21,BD-2486,0,1200
CCCCCc1cc(O)c(C\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1,BD-2487,0,1200
Fc1ccc(Nc2n[nH]c3c(OC(F)(F)F)cccc23)cc1F,BD-2488,0,1203
Fc1cccc(c1-c1ccc2[nH]ncc2c1)C(F)(F)F,BD-2489,0,1230
Clc1ccccc1-c1ccc2[nH]ncc2c1,BD-2490,0,1230
CCC(N=O)C(C)=Cc1ccc(F)nc1,BD-2491,0,1250
CC\C(=N/O)\C(\C)=C\c1ccc(F)nc1,BD-2492,0,1250
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(C#N)c(F)c1,BD-2493,0,1258.93
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,BD-2494,0,1258.93
N#Cc1ccccc1-c1ccc2[nH]ncc2c1,BD-2495,0,1290
CCCc1cc(O)c([C@@H]2C=C(C)CC[C@H]2C(C)=C)c(O)c1,BD-2496,0,1300
COc1ccc2c(Oc3ccc(F)cc3F)nccc2c1,BD-2497,0,1300
Cn1c2ccn(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-2498,0,1300
CC(C)C(C)Nc1cc(NC(=O)c2cccs2)cc(c1)C(F)(F)F,BD-2499,0,1300
S=C1NC(c2oc3ncccc3c2N1)c1cccc(OCc2cccnc2)c1,BD-2500,0,1300
Cn1c2ccn(CC(=O)Nc3nc(cs3)-c3ccc(F)c(c3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-2501,0,1300
CC(C)N(CC(=O)NC[C@@H]1CN(CCO1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2502,0,1310
CCC(N=O)C(C)=Cc1ccsc1,BD-2503,0,1320
CC\C(=N/O)\C(\C)=C\c1ccsc1,BD-2504,0,1320
CC(C)(C)Nc1c(nc2ccc(cn12)C(F)(F)F)-c1cccc(F)c1,BD-2505,0,1326
CC(C)(C)Nc1c(nc2ccc(cn12)C(F)(F)F)-c1cc(Cl)cc(Cl)c1,BD-2506,0,1330
Fc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2507,0,1330
COc1ccc(CCNC(=O)Cn2cnc3c(C)cccc3c2=O)cc1,BD-2508,0,1370
Clc1ccc(CCc2noc(Cn3cnc4ncccc4c3=O)n2)cn1,BD-2509,0,1380
CC(C)c1ccc(C)cc1NC(=O)CCCCCCCc1ccccc1,BD-2510,0,1400
Cc1ccc(cc1)C(=O)NC(Sc1ccc(Cl)cc1)C(Cl)(Cl)Cl,BD-2511,0,1400
Clc1ccc(CCc2nnc(Cn3cnc4ncccc4c3=O)o2)cc1,BD-2512,0,1400
CC(C)=CCC\C(C)=C\COC(=O)c1cccc(C)c1,BD-2513,0,1400
CC(C)=CCC\C(C)=C\CNC(=O)Cc1ccc(Cl)cc1,BD-2514,0,1400
CCCNc1cc(NC(=O)c2ccc(F)cc2)cc(c1)C(F)(F)F,BD-2515,0,1400
Oc1ccc(\C=C\c2cc(O)cc(O)c2)cc1,BD-2516,0,1400
COc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2517,0,1460
Fc1ccc(cc1)S(=O)(=O)N1CC[C@H]1C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2518,0,1500
COc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2519,0,1500
Clc1ccc(\C=C2/OC(=O)c3ccccc23)cc1,BD-2520,0,1500
COc1ccc(Oc2cccc(c2)C2NC(=S)N=C3C2C(=O)c2ccccc32)cc1,BD-2521,0,1500
CN(CC(=O)NCC1CN(CCO1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2522,0,1516
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(cc3)S(F)(F)(F)(F)F)c(=O)c12,BD-2523,0,1560
Clc1ccc(CCc2nc(Cn3cnc4ncccc4c3=O)no2)cc1,BD-2524,0,1580
Cn1nc2n(C)c(=O)n(C)c(=O)c2c1CC(=O)\N=c1/scc(-c2ccc(F)c(c2F)C(F)(F)F)n1COP(O)(O)=O,BD-2525,0,1580
CC(C)C(NC(=O)c1cc2ccccc2n1C)C(=O)c1ccc(cc1)C#N,BD-2526,0,1584.89
CC(C)C(NC(=O)c1c(C)noc1C(C)C)C(=O)c1ccc(cc1)C#N,BD-2527,0,1584.89
Clc1cccc(c1)-c1nc2ccc(Cl)cn2c1NC1CC1,BD-2528,0,1586
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2529,0,1600
CCc1c[nH]c2ncnc(Oc3ccc(F)cc3F)c12,BD-2530,0,1600
CCCCCCc1ccc(NC(=O)Cn2ccc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2531,0,1600
CCc1cc(NC(=O)Cn2cnc3n(C)c(=O)n(Cc4cc(C)on4)c(=O)c23)nc(c1)C(F)(F)F,BD-2532,0,1610
COCCCOc1cccc(c1)C1NC(=O)N=C2C1C(=O)c1ccccc21,BD-2533,0,1700
Oc1ccccc1\C=C\c1ccccc1,BD-2534,0,1700
COc1ccccc1\C=C\c1ccccc1,BD-2535,0,1700
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2536,0,1700
Fc1ccc(Oc2nccc3[nH]ccc23)c(F)c1,BD-2537,0,1700
CCCCCc1cc2O[C@]3(Cc2c(O)c1)[C@H](C)CCCC3(C)C,BD-2538,0,1700
COc1ccccc1\C=C\c1ccccc1,BD-2539,0,1700
CCCCCCCCCn1nnc(n1)-c1ccc(O)c(OC)c1,BD-2540,0,1710
Clc1ccc(CCNC(=O)Cn2cnc3cnccc3c2=O)cc1,BD-2541,0,1710
O=C1C2C(NC(=S)N=C2c2ccccc12)c1ccccc1,BD-2542,0,1800
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2543,0,1800
COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,BD-2544,0,1800
Cn1c2ccn(CC(=O)Nc3ccc(I)cc3)c2c(=O)n(C)c1=O,BD-2545,0,1800
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2546,0,1800
Fc1ccc(cc1)-c1n[nH]c2cc(NC3CCN(CC4CC4)CC3)cnc12,BD-2547,0,1851
O=C1C2C(NC(=S)N=C2c2ccccc12)c1ccccc1,BD-2548,0,1900
CCCNc1cc(C)cc(NC(=O)c2c(F)cccc2F)c1,BD-2549,0,1900
Clc1ccc(cc1)C(=O)C(NC(=O)c1ccccc1)C1CC1,BD-2550,0,1995.26
CC(C)C(NC(=O)NC(C)(C)C)C(=O)c1ccc(Cl)cc1,BD-2551,0,1995.26
Clc1ccc(cc1)C(=O)C(NC(=O)c1ccccc1)C1CC1,BD-2552,0,1995.26
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(C#N)c(F)c1,BD-2553,0,1995.26
CC(C)C(NC(=O)c1c(C)noc1C(C)C)C(=O)c1ccc(cc1)C#N,BD-2554,0,1995.26
CC(C)C(NC(=O)c1cc(Cl)ccc1F)C(=O)c1ccc(cc1)C#N,BD-2555,0,1995.26
CCCCCCCCCC(=O)NC(C(C)C)C(=O)c1ccc(cc1)C#N,BD-2556,0,1995.26
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2557,0,2000
Cc1[nH]c2ncnc(Oc3ccc(F)cc3F)c2c1C,BD-2558,0,2000
CCNc1c(nc2ccc(cn12)C(F)(F)F)-c1cccc(Cl)c1,BD-2559,0,2067
Fc1ccccc1C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2560,0,2070
Fc1ccc(cc1F)-c1n[nH]c2cc(ccc12)C(F)(F)F,BD-2561,0,2100
Cn1c2ccn(CC(=O)Nc3nc(cs3)-c3ccc(cc3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-2562,0,2100
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2563,0,2100
Clc1ccc(CCc2noc(Cn3cnc4ncccc4c3=O)n2)cn1,BD-2564,0,2120
CC(C)(C)Nc1c(nc2ccc(Cl)cn12)-c1cccc(c1)C#N,BD-2565,0,2133
COc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2566,0,2150
Clc1ccc(CCc2nnc(Cn3cnc4ncccc4c3=O)o2)cc1,BD-2567,0,2180
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@](C)(C3)c3ccc(Cl)cc3)c(=O)c12,BD-2568,0,2200
COc1ccc(\C=C2/OC(=O)c3ccccc23)cc1,BD-2569,0,2200
Fc1ccc(Oc2nccc3occc23)c(F)c1,BD-2570,0,2200
FC(F)c1ccccc1-c1ccc2[nH]ncc2c1,BD-2571,0,2200
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2572,0,2200
Oc1ccccc1\C=C\c1ccccc1,BD-2573,0,2200
Fc1ccc(cc1)S(=O)(=O)N1CCCC[C@H]1C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2574,0,2300
Oc1ccc(CCC(=O)C=CCCCCCCc2ccccc2)cc1,BD-2575,0,2300
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2576,0,2300
COc1cccc(\C=C\c2ccccc2)c1,BD-2577,0,2300
COC(=O)Nc1cc(NC(=O)c2cccs2)cc(c1)C(F)(F)F,BD-2578,0,2300
CC(C)N(CC(=O)NCc1cccc(c1)-c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccn(C)n1,BD-2579,0,2400
Cc1ccc(\C=C2/OC(=O)c3ccccc23)cc1,BD-2580,0,2400
FC(F)(F)c1ccc2c(Nc3ccc(Cl)nc3)n[nH]c2c1,BD-2581,0,2500
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2582,0,2500
Fc1ccc(Oc2ncnc3[nH]cc(I)c23)c(F)c1,BD-2583,0,2500
CC(C)C(NC(=O)NC(C)(C)C)C(=O)c1ccc(Cl)cc1,BD-2584,0,2511.89
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(cc1)C#N,BD-2585,0,2511.89
CC(C)C(NC(=O)c1ccc(Cl)cc1Cl)C(=O)c1ccc(cc1)C#N,BD-2586,0,2511.89
Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)nc1,BD-2587,0,2537
Clc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2ncc3CNCCc3c2=O)n1,BD-2588,0,2600
CCCNc1cc(NC(=O)c2ccncc2)cc(c1)C(F)(F)F,BD-2589,0,2600
CCCCCCc1ccc(cc1)-c1csc(NC(=O)Cn2ccc3n(C)c(=O)n(C)c(=O)c23)n1,BD-2590,0,2600
Cc1cccc2c1ncn(CC(=O)NCCc1ccc(OC(F)F)cc1)c2=O,BD-2591,0,2620
COCCNC(=O)c1ccc2c(n[nH]c2c1)-c1ccc(cc1)C#N,BD-2592,0,2667
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C1CC1,BD-2593,0,2700
FC(F)(F)c1cc(NCc2cccs2)cc(NC(=O)c2cccs2)c1,BD-2594,0,2700
CC(N=O)C(C)=Cc1ccccc1,BD-2595,0,2700
Fc1cccc(Oc2ncnc3[nH]ccc23)c1F,BD-2596,0,2700
COc1ccc(cc1)C(=O)Oc1cc(C)ccc1C(C)C,BD-2597,0,2700
COc1cccc(C2NC(=S)N=C3C2C(=O)c2ccccc32)c1OC,BD-2598,0,2700
CN1CCc2c(C1)ncn(Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1)c2=O,BD-2599,0,2720
Oc1ccc(\C=C\c2cc(O)cc(O)c2)cc1,BD-2600,0,2740
COc1cc(OC)cc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2601,0,2780
Cn1c2ccn(CC(=O)Nc3ccc(cc3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-2602,0,2800
OC(CCCCCCc1ccccc1)CC(=O)CCc1ccc2OCOc2c1,BD-2603,0,2800
CCCCCC(O)CC(=O)CCc1cc(C(C)C)c(O)c(c1)C(C)C,BD-2604,0,2800
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2605,0,2800
O=C(Oc1cccc(c1)-c1ccccc1)N1CCc2c(C1)[nH]c1ccccc21,BD-2606,0,2840
O=C1O\C(=C/c2ccccc2)c2ccccc12,BD-2607,0,2900
COc1ccc(\C=C\c2cccc(OC)c2)cc1,BD-2608,0,2900
CCCCCC[C@H](C\C=C/CCCCCCCCn1nnc(n1)-c1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,BD-2609,0,2900
FC(F)(F)c1cc(NCc2ccccc2)cc(NC(=O)c2cccs2)c1,BD-2610,0,2900
COc1ccc(\C=C\c2cc(OC)cc(OC)c2)cc1,BD-2611,0,3000
Fc1ccc(Oc2ncnc3[nH]ccc23)cc1F,BD-2612,0,3000
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1cncc(F)c1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2613,0,3000
CC(C)N(CC(=O)NCc1cc(ncn1)N1CCC(F)(F)CC1)S(=O)(=O)c1ccc(F)cc1,BD-2614,0,3000
COc1ccc2c(Oc3ccc(F)cc3F)ncnc2c1,BD-2615,0,3000
Fc1ccc(Oc2ncnc3[nH]ccc23)cc1,BD-2616,0,3000
CCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,BD-2617,0,3070
Cc1n[nH]c2ccc(cc12)-c1ccccc1C(F)(F)F,BD-2618,0,3090
Cn1c2ccn(CC(=O)Nc3ccc(cc3)C(C)(C)C)c2c(=O)n(C)c1=O,BD-2619,0,3100
COc1ccc(cc1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2620,0,3100
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2621,0,3100
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2622,0,3100
Cn1c2ccn(CC(=O)Nc3ccc(F)cc3)c2c(=O)n(C)c1=O,BD-2623,0,3100
Fc1ccc(Oc2nccc3ccccc23)c(F)c1,BD-2624,0,3100
CC(C)C(NC(=O)c1ccc(Cl)cc1F)C(=O)c1ccc(cc1)C#N,BD-2625,0,3162.28
CC(C)C(C)(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2626,0,3162.28
CC(C)C(NC(=O)c1ccccc1C(F)(F)F)C(=O)c1ccc(cc1)C#N,BD-2627,0,3162.28
O(c1ccccc1)c1ncnc2[nH]ccc12,BD-2628,0,3200
O=C1O\C(=C/Cc2ccccc2)c2ccccc12,BD-2629,0,3200
CCCCCc1cccc(OC(=O)N2CCc3c(C2)[nH]c2ccc(O)cc32)c1,BD-2630,0,3250
COc1cc(NC(=O)Cn2cnc3n(C)c(=O)n(Cc4cc(C)on4)c(=O)c23)nc(c1)C(F)(F)F,BD-2631,0,3250
COC(=O)CNc1c(nc2ccc(F)cn12)-c1cccc(F)c1,BD-2632,0,3295
CCC\C=C1/OC(=O)c2c1cc(C)cc2C,BD-2633,0,3300
CC(C)\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-2634,0,3300
CC(C)c1cc(CCC(=O)CC(O)Cc2ccccc2)cc(C(C)C)c1O,BD-2635,0,3300
CC(C)(C)c1ccc(OC(=O)N2CCc3c(C2)[nH]c2ccccc32)cc1,BD-2636,0,3360
Fc1ccccc1C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2637,0,3390
CC(C)(C)c1ccc(OC(=O)N2CCc3c(C2)[nH]c2ccc(O)cc32)cc1,BD-2638,0,3400
CC(C)c1ccc(C)cc1C(=O)Nc1ccc(cc1)-c1ccccc1,BD-2639,0,3400
CC(C)(C)c1ccccc1-c1ccc2[nH]ncc2c1,BD-2640,0,3400
Oc1cccc(\C=C\c2ccccc2)c1,BD-2641,0,3400
COc1cc(OC)cc(\C=C\c2ccccc2)c1,BD-2642,0,3400
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2643,0,3400
FC(F)(F)Oc1ccccc1-c1ccc2[nH]ncc2c1,BD-2644,0,3430
Oc1ccc2[nH]c3CN(CCc3c2c1)C(=O)Oc1cccc(c1)-c1ccccc1,BD-2645,0,3480
COc1ccc(cc1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2646,0,3500
COc1ccc(OC(=O)c2cc(C)ccc2C(C)C)cc1,BD-2647,0,3600
OC(CCCCCCc1ccccc1)CC(=O)CCc1ccccc1,BD-2648,0,3600
CC(C)c1ccc(C)cc1C(=O)Nc1ccc(cc1)C(F)(F)F,BD-2649,0,3600
Cn1c2ccn(CC(=O)Nc3ccc(OC(F)(F)F)cc3)c2c(=O)n(C)c1=O,BD-2650,0,3700
Fc1ccc(Nc2n[nH]c3cc(ccc23)-c2ccc(F)c(F)c2)cc1F,BD-2651,0,3700
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@](C)(C3)c3ccc(Cl)cc3)c(=O)c12,BD-2652,0,3710
COc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2653,0,3800
FC(F)(F)c1cc(NCCc2ccccc2)cc(NC(=O)c2cccs2)c1,BD-2655,0,3900
CC(C)c1ccc(C)cc1NC(=O)Cc1ccc(cc1)-c1ccccc1,BD-2656,0,3900
COc1cccc(c1)C1NC(=O)N=C2C1C(=O)c1ccccc21,BD-2657,0,3900
CC(C)(C)c1ccc(NC(=O)N2CCc3c(C2)[nH]c2ccccc32)cc1,BD-2658,0,3900
CCCCCC(O)CC(=O)CCc1cc(C(C)C)c(O)cc1C,BD-2659,0,3900
Fc1ccccc1-c1ccc2[nH]ncc2c1,BD-2660,0,3950
OC(=O)c1ccccc1NC(=O)\C=C\c1ccc(Cl)cc1,BD-2661,0,3981
CC(C)C(NC(=O)N(C)C(C)(C)C)C(=O)c1ccc(cc1)C#N,BD-2662,0,3981.07
CC(C)C(NC(=O)c1c(C)noc1-c1ccccc1)C(=O)c1ccc(cc1)C#N,BD-2663,0,3981.07
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(cc1)C#N,BD-2664,0,3981.07
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,BD-2665,0,3981.07
CC(C)C(NC(=O)c1cc2ccccc2n1C)C(=O)c1ccc(cc1)C#N,BD-2666,0,3981.07
CC(C)C(NC(=O)c1ccc(Cl)cc1F)C(=O)c1ccc(cc1)C#N,BD-2667,0,3981.07
OC(=O)c1ccccc1NC(=O)\C=C\c1ccc(Cl)cc1,BD-2668,0,4000
CC(C)c1ccc(C)cc1NC(=O)Oc1ccc(cc1)C(F)(F)F,BD-2669,0,4100
Cn1c2ccn(CC(=O)Nc3nc(cs3)-c3ccc(F)cc3)c2c(=O)n(C)c1=O,BD-2670,0,4100
CC(C)c1ccc(C)cc1NC(=O)Oc1ccc(cc1)-c1ccccc1,BD-2671,0,4300
F[C@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2672,0,4400
CCCC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-2673,0,4400
CC(C)=CCC\C(C)=C/CNC(=O)NC1CCCCC1,BD-2674,0,4400
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2675,0,4460
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2676,0,4467
OC(CC(=O)CCc1ccccc1)Cc1ccccc1,BD-2677,0,4500
COc1ccc(NC(=O)Oc2cc(C)ccc2C(C)C)cc1,BD-2678,0,4500
CC(N=O)C(C)=Cc1ccc(Cl)cc1,BD-2679,0,4500
CC\C(=N/O)\C(\C)=C\c1ccccc1F,BD-2680,0,4600
Fc1ccc(cc1)-c1n[nH]c2cc(NC3CCN(CC4CC4)CC3)cnc12,BD-2681,0,4630
CC\C(=N/O)\C(\C)=C\c1cc(F)c(F)c(F)c1,BD-2682,0,4670
COc1cccc(c1)C1NC(=O)N=C2C1C(=O)c1ccccc21,BD-2683,0,4700
CCCCCc1cc(O)c2C[C@@H]3C(C)(C)[C@H](I)CC[C@@]3(C)Oc2c1,BD-2684,0,4800
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2685,0,4900
CCCCCc1cc(O)c([C@@H]2C=C(C)CC[C@H]2C(C)=C)c(O)c1Cc1c(CCCCC)cc(O)c([C@@H]2C=C(C)CC[C@H]2C(C)=C)c1O,BD-2686,0,4900
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,BD-2687,0,5011.87
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(Cl)cn1,BD-2688,0,5011.87
CC(C)C(NC(=O)c1ccc(Cl)cc1Cl)C(=O)c1ccc(cc1)C#N,BD-2689,0,5011.87
CC(C)C(NC(=O)N1CCc2ccccc2C1)C(=O)c1ccc(cc1)C#N,BD-2690,0,5011.87
CC(C)C(NC(=O)N1CCc2ccccc2C1)C(=O)c1ccc(cc1)C#N,BD-2691,0,5011.87
CC(C)C(NC(=O)c1ccccc1C(F)(F)F)C(=O)c1ccc(cc1)C#N,BD-2692,0,5011.87
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2693,0,5300
CC1N(CCc2c1[nH]c1ccc(O)cc21)C(=O)Oc1cccc(c1)-c1ccccc1,BD-2694,0,5360
CC(C)c1ccc(C)cc1OC(=O)c1ccc(cc1)-c1ccccc1,BD-2695,0,5500
Oc1ccc(\C=C\c2ccccc2)cc1,BD-2696,0,5500
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2697,0,5600
CCC\C(\C=C\c1ccc(F)cc1)=N/O,BD-2698,0,5910
CC\C(=N/O)\C(\C)=C\c1ccc(F)c(Cl)c1,BD-2699,0,6000
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2700,0,6200
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2701,0,6200
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2702,0,6200
Cc1cccc2c1ncn(CC(=O)NCCc1ccc(OC(F)F)cc1)c2=O,BD-2703,0,6270
COc1ccc(cc1)C(=O)NC(C(C)C)C(=O)c1ccc(cc1)C#N,BD-2704,0,6309.57
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(cc1)C#N,BD-2705,0,6309.57
Fc1ccc(cc1)[C@H]1CCCN1S(=O)(=O)c1ccc(F)cc1,BD-2706,0,6600
Cc1cc(CN2[C@H](CO)CC[C@@H]2c2ccc(F)cc2)cc(C)c1F,BD-2707,0,6700
Cc1cc(cc2cn[nH]c12)-c1ccccc1C(F)(F)F,BD-2708,0,6720
COc1cc(O)cc(\C=C\c2ccccc2)c1,BD-2709,0,6900
C[C@@H](C(=O)Nc1cncc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(N)=O)c(=O)c12,BD-2710,0,7090
FC(F)(F)c1ccc(NC(=O)N2CCc3c(C2)[nH]c2ccccc32)cc1,BD-2711,0,7140
CC(C)c1ccc(C)cc1NC(=O)Oc1cccc(c1)-c1ccccc1,BD-2712,0,7200
OC[C@@H]1CC[C@@H](N1S(=O)(=O)c1cc(Cl)c(F)c(Cl)c1)c1ccc(F)cc1,BD-2713,0,7300
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCC(=O)NCC=C)c1,BD-2714,0,7400
CC(C)=CCC\C(C)=C\CNC(=O)CCc1ccccc1,BD-2715,0,7400
Cn1ncc2cc(ccc12)-c1ccccc1C(F)(F)F,BD-2716,0,7410
COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1,BD-2717,0,7500
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,BD-2718,0,7500
Cc1ccccc1-c1ccc2[nH]ncc2c1,BD-2719,0,7810
CC(C)C(NC(=O)c1c(C)noc1-c1ccccc1)C(=O)c1ccc(cc1)C#N,BD-2720,0,7943.28
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,BD-2721,0,7943.28
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,BD-2722,0,7943.28
CC1CCCN(C1C)C(=O)c1csc(Nc2ccc(C)cc2)n1,BD-2723,0,8000
C\C(=C/c1ccc(F)cc1)\C(=N\O)\C(C)(C)C,BD-2724,0,8000
CC(C)c1ccc(C)cc1OC(=O)c1ccc(C)cc1,BD-2725,0,8100
O=C1C2[C@@H](NC(=S)N=C2c2ccccc12)c1ccccc1,BD-2726,0,8100
CC\C(=N/OC)\C(\C)=C\c1ccc(F)cc1,BD-2727,0,8300
CC(=O)Oc1ccccc1\C=C\c1ccccc1,BD-2728,0,8600
CC\C(=N/O)\C(\C)=C\c1ccncc1,BD-2729,0,8610
CCC(N=O)C(C)=Cc1ccncc1,BD-2730,0,8610
